rank,title,main_artist,featured_artists,album,release_date,release_year,genres,languages,composer,anime_title,anime_popularity,screen_work,vtuber,is_original,metric_name,metric_value,metric_unit,listen_count,listen_source,view_count,overall_popularity_score,spotify_track_id,musicbrainz_recording_mbid,isrc,source_url,retrieved_at,source_notes,extra
249446,夏空に想う,Fuyuxi,"[""初音ミク""]",,2024-08-17T00:00:00Z,2024,[],"[""und""]",,,,,,,youtube_views,346.0,views,,,346,,,,,https://www.youtube.com/watch?v=yRoDHlCzSRc,2026-09-11,VocaDB SongType=Original and PVType=Original identify the original voice-synth song and authorized upload. The metric is the official API view count of its most-viewed enabled Original YouTube PV; PV counts are retained separately and are never summed.,"{""vocadb_id"":663015,""vocadb_url"":""https://vocadb.net/S/663015"",""vocadb_song_type"":""Original"",""vocadb_status"":""Finished"",""vocadb_rating_score"":0,""youtube_video_id"":""yRoDHlCzSRc"",""youtube_pv_type"":""Original"",""youtube_pv_service"":""Youtube"",""youtube_pv_author"":""Fuyuxi"",""official_youtube_pv_count"":1,""official_youtube_resolved_pv_count"":1,""official_youtube_total_views"":346,""official_youtube_pvs"":[{""video_id"":""yRoDHlCzSRc"",""views"":346,""author"":""Fuyuxi"",""url"":""https://youtu.be/yRoDHlCzSRc""}],""highest_individual_official_pv_views"":346,""qualification_threshold_views"":null,""qualification_method"":""official_original_youtube_pv"",""selection"":""highest individual official Original YouTube PV view count"",""producer_artists"":[""Fuyuxi""],""voice_synth_vocalists"":[""初音ミク""],""voice_synth_types"":{""初音ミク"":""vocaloid""},""all_vocadb_artist_credits"":[{""name"":""Fuyuxi"",""artist_type"":""Producer"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":93834},{""name"":""初音ミク"",""artist_type"":""Vocaloid"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":1},{""name"":""ちゃろるど"",""artist_type"":""Illustrator"",""roles"":[""illustrator""],""is_support"":false,""vocadb_artist_id"":105483},{""name"":""すいそ"",""artist_type"":""Animator"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":104124},{""name"":""藤堂紗霧"",""artist_type"":null,""roles"":[""illustrator""],""is_support"":false,""vocadb_artist_id"":null}]}"
249447,そらとぶねこ,hiro’,"[""初音ミク""]",,2021-02-04T00:00:00Z,2021,[],"[""und""]",,,,,,,youtube_views,345.0,views,,,345,,,,,https://www.youtube.com/watch?v=vGOAecrGR4Q,2026-07-27,VocaDB SongType=Original and PVType=Original identify the original voice-synth song and authorized upload. The metric is the official API view count of its most-viewed enabled Original YouTube PV; PV counts are retained separately and are never summed.,"{""vocadb_id"":45404,""vocadb_url"":""https://vocadb.net/S/45404"",""vocadb_song_type"":""Original"",""vocadb_status"":""Finished"",""vocadb_rating_score"":9,""youtube_video_id"":""vGOAecrGR4Q"",""youtube_pv_type"":""Original"",""youtube_pv_service"":""Youtube"",""youtube_pv_author"":""hiro’ Stella channel / ヒロ ステラ チャンネル"",""official_youtube_pv_count"":1,""official_youtube_resolved_pv_count"":1,""official_youtube_total_views"":345,""official_youtube_pvs"":[{""video_id"":""vGOAecrGR4Q"",""views"":345,""author"":""hiro’ Stella channel / ヒロ ステラ チャンネル"",""url"":""https://youtu.be/vGOAecrGR4Q""}],""highest_individual_official_pv_views"":345,""qualification_threshold_views"":null,""qualification_method"":""official_original_youtube_pv"",""selection"":""highest individual official Original YouTube PV view count"",""producer_artists"":[""hiro’""],""voice_synth_vocalists"":[""初音ミク""],""voice_synth_types"":{""初音ミク"":""vocaloid""},""all_vocadb_artist_credits"":[{""name"":""初音ミク"",""artist_type"":""Vocaloid"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":1},{""name"":""hiro’"",""artist_type"":""Producer"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":14818},{""name"":""shuon"",""artist_type"":null,""roles"":[""illustrator""],""is_support"":false,""vocadb_artist_id"":null}]}"
249448,鳥籠ワルツ,四半世紀P,"[""初音ミク Append (Soft)""]",,2012-02-23T00:00:00Z,2012,[],"[""und""]",,,,,,,youtube_views,345.0,views,,,345,,,,,https://www.youtube.com/watch?v=iG5egRX-THE,2026-07-27,VocaDB SongType=Original and PVType=Original identify the original voice-synth song and authorized upload. The metric is the official API view count of its most-viewed enabled Original YouTube PV; PV counts are retained separately and are never summed.,"{""vocadb_id"":517866,""vocadb_url"":""https://vocadb.net/S/517866"",""vocadb_song_type"":""Original"",""vocadb_status"":""Finished"",""vocadb_rating_score"":4,""youtube_video_id"":""iG5egRX-THE"",""youtube_pv_type"":""Original"",""youtube_pv_service"":""Youtube"",""youtube_pv_author"":""yuku1964"",""official_youtube_pv_count"":1,""official_youtube_resolved_pv_count"":1,""official_youtube_total_views"":345,""official_youtube_pvs"":[{""video_id"":""iG5egRX-THE"",""views"":345,""author"":""yuku1964"",""url"":""https://youtu.be/iG5egRX-THE""}],""highest_individual_official_pv_views"":345,""qualification_threshold_views"":null,""qualification_method"":""official_original_youtube_pv"",""selection"":""highest individual official Original YouTube PV view count"",""producer_artists"":[""四半世紀P""],""voice_synth_vocalists"":[""初音ミク Append (Soft)""],""voice_synth_types"":{""初音ミク Append (Soft)"":""vocaloid""},""all_vocadb_artist_credits"":[{""name"":""四半世紀P"",""artist_type"":""Producer"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":3527},{""name"":""初音ミク Append (Soft)"",""artist_type"":""Vocaloid"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":78},{""name"":""CHica"",""artist_type"":""Lyricist"",""roles"":[""lyricist""],""is_support"":false,""vocadb_artist_id"":27133},{""name"":""空野海"",""artist_type"":""Animator"",""roles"":[""animator"",""illustrator""],""is_support"":false,""vocadb_artist_id"":10003}]}"
249449,Trojan Horses,deeepiii,"[""初音ミク V4 (English)""]",,2021-06-26T00:00:00Z,2021,[],"[""und""]",,,,,,,youtube_views,345.0,views,,,345,,,,,https://www.youtube.com/watch?v=h8KUmrLgeUw,2026-07-27,VocaDB SongType=Original and PVType=Original identify the original voice-synth song and authorized upload. The metric is the official API view count of its most-viewed enabled Original YouTube PV; PV counts are retained separately and are never summed.,"{""vocadb_id"":341036,""vocadb_url"":""https://vocadb.net/S/341036"",""vocadb_song_type"":""Original"",""vocadb_status"":""Finished"",""vocadb_rating_score"":3,""youtube_video_id"":""h8KUmrLgeUw"",""youtube_pv_type"":""Original"",""youtube_pv_service"":""Youtube"",""youtube_pv_author"":""deeepiii"",""official_youtube_pv_count"":1,""official_youtube_resolved_pv_count"":1,""official_youtube_total_views"":345,""official_youtube_pvs"":[{""video_id"":""h8KUmrLgeUw"",""views"":345,""author"":""deeepiii"",""url"":""https://youtu.be/h8KUmrLgeUw""}],""highest_individual_official_pv_views"":345,""qualification_threshold_views"":null,""qualification_method"":""official_original_youtube_pv"",""selection"":""highest individual official Original YouTube PV view count"",""producer_artists"":[""deeepiii""],""voice_synth_vocalists"":[""初音ミク V4 (English)""],""voice_synth_types"":{""初音ミク V4 (English)"":""vocaloid""},""all_vocadb_artist_credits"":[{""name"":""deeepiii"",""artist_type"":""Producer"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":79074},{""name"":""初音ミク V4 (English)"",""artist_type"":""Vocaloid"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":49724}]}"
249450,LIES,Takoyaki Donuts,"[""Eleanor Forte""]",,2018-09-23T00:00:00Z,2018,[],"[""und""]",,,,,,,youtube_views,345.0,views,,,345,,,,,https://www.youtube.com/watch?v=1D8RWbfbFd4,2026-07-27,VocaDB SongType=Original and PVType=Original identify the original voice-synth song and authorized upload. The metric is the official API view count of its most-viewed enabled Original YouTube PV; PV counts are retained separately and are never summed.,"{""vocadb_id"":216574,""vocadb_url"":""https://vocadb.net/S/216574"",""vocadb_song_type"":""Original"",""vocadb_status"":""Finished"",""vocadb_rating_score"":3,""youtube_video_id"":""1D8RWbfbFd4"",""youtube_pv_type"":""Original"",""youtube_pv_service"":""Youtube"",""youtube_pv_author"":""Izzmations"",""official_youtube_pv_count"":1,""official_youtube_resolved_pv_count"":1,""official_youtube_total_views"":345,""official_youtube_pvs"":[{""video_id"":""1D8RWbfbFd4"",""views"":345,""author"":""Izzmations"",""url"":""https://youtu.be/1D8RWbfbFd4""}],""highest_individual_official_pv_views"":345,""qualification_threshold_views"":null,""qualification_method"":""official_original_youtube_pv"",""selection"":""highest individual official Original YouTube PV view count"",""producer_artists"":[""Takoyaki Donuts""],""voice_synth_vocalists"":[""Eleanor Forte""],""voice_synth_types"":{""Eleanor Forte"":""synthesizerv""},""all_vocadb_artist_credits"":[{""name"":""Takoyaki Donuts"",""artist_type"":""Producer"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":64600},{""name"":""Eleanor Forte"",""artist_type"":""SynthesizerV"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":66906}]}"
249451,ハートフルコメディ,「誰」,"[""知声""]",,2022-07-18T00:00:00Z,2022,[],"[""und""]",,,,,,,youtube_views,345.0,views,,,345,,,,,https://www.youtube.com/watch?v=I3kew6ay5KQ,2026-07-27,VocaDB SongType=Original and PVType=Original identify the original voice-synth song and authorized upload. The metric is the official API view count of its most-viewed enabled Original YouTube PV; PV counts are retained separately and are never summed.,"{""vocadb_id"":422988,""vocadb_url"":""https://vocadb.net/S/422988"",""vocadb_song_type"":""Original"",""vocadb_status"":""Finished"",""vocadb_rating_score"":3,""youtube_video_id"":""I3kew6ay5KQ"",""youtube_pv_type"":""Original"",""youtube_pv_service"":""Youtube"",""youtube_pv_author"":""「誰」"",""official_youtube_pv_count"":1,""official_youtube_resolved_pv_count"":1,""official_youtube_total_views"":345,""official_youtube_pvs"":[{""video_id"":""I3kew6ay5KQ"",""views"":345,""author"":""「誰」"",""url"":""https://youtu.be/I3kew6ay5KQ""}],""highest_individual_official_pv_views"":345,""qualification_threshold_views"":null,""qualification_method"":""official_original_youtube_pv"",""selection"":""highest individual official Original YouTube PV view count"",""producer_artists"":[""「誰」""],""voice_synth_vocalists"":[""知声""],""voice_synth_types"":{""知声"":""voisona""},""all_vocadb_artist_credits"":[{""name"":""「誰」"",""artist_type"":""Producer"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":72229},{""name"":""知声"",""artist_type"":""VoiSona"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":99757}]}"
249452,叫びやがれ,RUM,"[""重音テト""]",,2019-01-28T00:00:00Z,2019,[],"[""und""]",,,,,,,youtube_views,345.0,views,,,345,,,,,https://www.youtube.com/watch?v=BZoginMoPZk,2026-07-27,VocaDB SongType=Original and PVType=Original identify the original voice-synth song and authorized upload. The metric is the official API view count of its most-viewed enabled Original YouTube PV; PV counts are retained separately and are never summed.,"{""vocadb_id"":236855,""vocadb_url"":""https://vocadb.net/S/236855"",""vocadb_song_type"":""Original"",""vocadb_status"":""Finished"",""vocadb_rating_score"":3,""youtube_video_id"":""BZoginMoPZk"",""youtube_pv_type"":""Original"",""youtube_pv_service"":""Youtube"",""youtube_pv_author"":""RUM ボカロチャンネル"",""official_youtube_pv_count"":1,""official_youtube_resolved_pv_count"":1,""official_youtube_total_views"":345,""official_youtube_pvs"":[{""video_id"":""BZoginMoPZk"",""views"":345,""author"":""RUM ボカロチャンネル"",""url"":""https://youtu.be/BZoginMoPZk""}],""highest_individual_official_pv_views"":345,""qualification_threshold_views"":null,""qualification_method"":""official_original_youtube_pv"",""selection"":""highest individual official Original YouTube PV view count"",""producer_artists"":[""RUM""],""voice_synth_vocalists"":[""重音テト""],""voice_synth_types"":{""重音テト"":""utau""},""all_vocadb_artist_credits"":[{""name"":""RUM"",""artist_type"":""Producer"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":72844},{""name"":""重音テト"",""artist_type"":""UTAU"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":116}]}"
249453,逆行ダイヤグラム,Hyacinth,"[""Saki""]",,2020-10-04T00:00:00Z,2020,[],"[""und""]",,,,,,,youtube_views,345.0,views,,,345,,,,,https://www.youtube.com/watch?v=_yzBDU0R1_Y,2026-07-27,VocaDB SongType=Original and PVType=Original identify the original voice-synth song and authorized upload. The metric is the official API view count of its most-viewed enabled Original YouTube PV; PV counts are retained separately and are never summed.,"{""vocadb_id"":391901,""vocadb_url"":""https://vocadb.net/S/391901"",""vocadb_song_type"":""Original"",""vocadb_status"":""Finished"",""vocadb_rating_score"":3,""youtube_video_id"":""_yzBDU0R1_Y"",""youtube_pv_type"":""Original"",""youtube_pv_service"":""Youtube"",""youtube_pv_author"":""Hy@cinth"",""official_youtube_pv_count"":1,""official_youtube_resolved_pv_count"":1,""official_youtube_total_views"":345,""official_youtube_pvs"":[{""video_id"":""_yzBDU0R1_Y"",""views"":345,""author"":""Hy@cinth"",""url"":""https://youtu.be/_yzBDU0R1_Y""}],""highest_individual_official_pv_views"":345,""qualification_threshold_views"":null,""qualification_method"":""official_original_youtube_pv"",""selection"":""highest individual official Original YouTube PV view count"",""producer_artists"":[""Hyacinth""],""voice_synth_vocalists"":[""Saki""],""voice_synth_types"":{""Saki"":""synthesizerv""},""all_vocadb_artist_credits"":[{""name"":""Hyacinth"",""artist_type"":""Producer"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":100437},{""name"":""Saki"",""artist_type"":""SynthesizerV"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":81917}]}"
249454,The Pocket,1968P,"[""星界"",""裏白P""]",,2022-06-15T00:00:00Z,2022,[],"[""und""]",,,,,,,youtube_views,345.0,views,,,345,,,,,https://www.youtube.com/watch?v=KvWeqgaj1O4,2026-07-27,VocaDB SongType=Original and PVType=Original identify the original voice-synth song and authorized upload. The metric is the official API view count of its most-viewed enabled Original YouTube PV; PV counts are retained separately and are never summed.,"{""vocadb_id"":414681,""vocadb_url"":""https://vocadb.net/S/414681"",""vocadb_song_type"":""Original"",""vocadb_status"":""Finished"",""vocadb_rating_score"":3,""youtube_video_id"":""KvWeqgaj1O4"",""youtube_pv_type"":""Original"",""youtube_pv_service"":""Youtube"",""youtube_pv_author"":""1968PボカロP"",""official_youtube_pv_count"":1,""official_youtube_resolved_pv_count"":1,""official_youtube_total_views"":345,""official_youtube_pvs"":[{""video_id"":""KvWeqgaj1O4"",""views"":345,""author"":""1968PボカロP"",""url"":""https://youtu.be/KvWeqgaj1O4""}],""highest_individual_official_pv_views"":345,""qualification_threshold_views"":null,""qualification_method"":""official_original_youtube_pv"",""selection"":""highest individual official Original YouTube PV view count"",""producer_artists"":[""1968P"",""裏白P""],""voice_synth_vocalists"":[""星界""],""voice_synth_types"":{""星界"":""cevio""},""all_vocadb_artist_credits"":[{""name"":""1968P"",""artist_type"":""Producer"",""roles"":[""animator"",""composer"",""illustrator"",""lyricist""],""is_support"":false,""vocadb_artist_id"":98940},{""name"":""星界"",""artist_type"":""CeVIO"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":99953},{""name"":""裏白P"",""artist_type"":""Producer"",""roles"":[""arranger"",""mastering"",""mixer""],""is_support"":false,""vocadb_artist_id"":103146}]}"
249455,イソフラボンバー,conecojob,"[""初音ミク""]",,2012-09-19T00:00:00Z,2012,[],"[""und""]",,,,,,,youtube_views,345.0,views,,,345,,,,,https://www.youtube.com/watch?v=EURJqbSnR70,2026-07-27,VocaDB SongType=Original and PVType=Original identify the original voice-synth song and authorized upload. The metric is the official API view count of its most-viewed enabled Original YouTube PV; PV counts are retained separately and are never summed.,"{""vocadb_id"":149332,""vocadb_url"":""https://vocadb.net/S/149332"",""vocadb_song_type"":""Original"",""vocadb_status"":""Finished"",""vocadb_rating_score"":3,""youtube_video_id"":""EURJqbSnR70"",""youtube_pv_type"":""Original"",""youtube_pv_service"":""Youtube"",""youtube_pv_author"":""conecojob"",""official_youtube_pv_count"":1,""official_youtube_resolved_pv_count"":1,""official_youtube_total_views"":345,""official_youtube_pvs"":[{""video_id"":""EURJqbSnR70"",""views"":345,""author"":""conecojob"",""url"":""https://youtu.be/EURJqbSnR70""}],""highest_individual_official_pv_views"":345,""qualification_threshold_views"":null,""qualification_method"":""official_original_youtube_pv"",""selection"":""highest individual official Original YouTube PV view count"",""producer_artists"":[""conecojob""],""voice_synth_vocalists"":[""初音ミク""],""voice_synth_types"":{""初音ミク"":""vocaloid""},""all_vocadb_artist_credits"":[{""name"":""conecojob"",""artist_type"":""Producer"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":1828},{""name"":""女声1 (AquesTalk)"",""artist_type"":""OtherVoiceSynthesizer"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":11830},{""name"":""初音ミク"",""artist_type"":""Vocaloid"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":1}]}"
249456,broken heart,浅倉森,"[""初音ミク""]",,2025-06-07T00:00:00Z,2025,[],"[""und""]",,,,,,,youtube_views,345.0,views,,,345,,,,,https://www.youtube.com/watch?v=kIZrLsNYrMI,2026-07-27,VocaDB SongType=Original and PVType=Original identify the original voice-synth song and authorized upload. The metric is the official API view count of its most-viewed enabled Original YouTube PV; PV counts are retained separately and are never summed.,"{""vocadb_id"":802260,""vocadb_url"":""https://vocadb.net/S/802260"",""vocadb_song_type"":""Original"",""vocadb_status"":""Finished"",""vocadb_rating_score"":3,""youtube_video_id"":""kIZrLsNYrMI"",""youtube_pv_type"":""Original"",""youtube_pv_service"":""Youtube"",""youtube_pv_author"":""浅倉森"",""official_youtube_pv_count"":1,""official_youtube_resolved_pv_count"":1,""official_youtube_total_views"":345,""official_youtube_pvs"":[{""video_id"":""kIZrLsNYrMI"",""views"":345,""author"":""浅倉森"",""url"":""https://youtu.be/kIZrLsNYrMI""}],""highest_individual_official_pv_views"":345,""qualification_threshold_views"":null,""qualification_method"":""official_original_youtube_pv"",""selection"":""highest individual official Original YouTube PV view count"",""producer_artists"":[""浅倉森""],""voice_synth_vocalists"":[""初音ミク""],""voice_synth_types"":{""初音ミク"":""vocaloid""},""all_vocadb_artist_credits"":[{""name"":""浅倉森"",""artist_type"":""Producer"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":59226},{""name"":""初音ミク"",""artist_type"":""Vocaloid"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":1},{""name"":""京子"",""artist_type"":null,""roles"":[""illustrator""],""is_support"":false,""vocadb_artist_id"":null}]}"
249457,Kimi to Yume o Oikaketai,Shiiyato,"[""初音ミク""]",,2019-08-27T00:00:00Z,2019,[],"[""und""]",,,,,,,youtube_views,345.0,views,,,345,,,,,https://www.youtube.com/watch?v=iaBo2VcsNno,2026-07-27,VocaDB SongType=Original and PVType=Original identify the original voice-synth song and authorized upload. The metric is the official API view count of its most-viewed enabled Original YouTube PV; PV counts are retained separately and are never summed.,"{""vocadb_id"":280993,""vocadb_url"":""https://vocadb.net/S/280993"",""vocadb_song_type"":""Original"",""vocadb_status"":""Finished"",""vocadb_rating_score"":3,""youtube_video_id"":""iaBo2VcsNno"",""youtube_pv_type"":""Original"",""youtube_pv_service"":""Youtube"",""youtube_pv_author"":""shiiyato"",""official_youtube_pv_count"":1,""official_youtube_resolved_pv_count"":1,""official_youtube_total_views"":345,""official_youtube_pvs"":[{""video_id"":""iaBo2VcsNno"",""views"":345,""author"":""shiiyato"",""url"":""https://youtu.be/iaBo2VcsNno""}],""highest_individual_official_pv_views"":345,""qualification_threshold_views"":null,""qualification_method"":""official_original_youtube_pv"",""selection"":""highest individual official Original YouTube PV view count"",""producer_artists"":[""Shiiyato""],""voice_synth_vocalists"":[""初音ミク""],""voice_synth_types"":{""初音ミク"":""vocaloid""},""all_vocadb_artist_credits"":[{""name"":""Shiiyato"",""artist_type"":""Producer"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":80813},{""name"":""初音ミク"",""artist_type"":""Vocaloid"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":1}]}"
249458,絶対的愛情,ミナワ,"[""裏命""]",,2024-04-27T00:00:00Z,2024,[],"[""und""]",,,,,,,youtube_views,345.0,views,,,345,,,,,https://www.youtube.com/watch?v=0vf4syqa5mc,2026-07-27,VocaDB SongType=Original and PVType=Original identify the original voice-synth song and authorized upload. The metric is the official API view count of its most-viewed enabled Original YouTube PV; PV counts are retained separately and are never summed.,"{""vocadb_id"":735223,""vocadb_url"":""https://vocadb.net/S/735223"",""vocadb_song_type"":""Original"",""vocadb_status"":""Finished"",""vocadb_rating_score"":2,""youtube_video_id"":""0vf4syqa5mc"",""youtube_pv_type"":""Original"",""youtube_pv_service"":""Youtube"",""youtube_pv_author"":""minawa - Topic"",""official_youtube_pv_count"":2,""official_youtube_resolved_pv_count"":2,""official_youtube_total_views"":460,""official_youtube_pvs"":[{""video_id"":""0vf4syqa5mc"",""views"":345,""author"":""minawa - Topic"",""url"":""https://youtu.be/0vf4syqa5mc""},{""video_id"":""ngVRZaGAU00"",""views"":115,""author"":""minawa - Topic"",""url"":""https://youtu.be/ngVRZaGAU00""}],""highest_individual_official_pv_views"":345,""qualification_threshold_views"":null,""qualification_method"":""official_original_youtube_pv"",""selection"":""highest individual official Original YouTube PV view count"",""producer_artists"":[""ミナワ""],""voice_synth_vocalists"":[""裏命""],""voice_synth_types"":{""裏命"":""cevio""},""all_vocadb_artist_credits"":[{""name"":""ミナワ"",""artist_type"":""Producer"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":108232},{""name"":""裏命"",""artist_type"":""CeVIO"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":105295}]}"
249459,光,朽,"[""鏡音レン"",""鏡音リン""]",,2019-05-05T00:00:00Z,2019,[],"[""und""]",,,,,,,youtube_views,345.0,views,,,345,,,,,https://www.youtube.com/watch?v=bOmuhXTI9QY,2026-07-27,VocaDB SongType=Original and PVType=Original identify the original voice-synth song and authorized upload. The metric is the official API view count of its most-viewed enabled Original YouTube PV; PV counts are retained separately and are never summed.,"{""vocadb_id"":679479,""vocadb_url"":""https://vocadb.net/S/679479"",""vocadb_song_type"":""Original"",""vocadb_status"":""Finished"",""vocadb_rating_score"":2,""youtube_video_id"":""bOmuhXTI9QY"",""youtube_pv_type"":""Original"",""youtube_pv_service"":""Youtube"",""youtube_pv_author"":""朽_公式"",""official_youtube_pv_count"":1,""official_youtube_resolved_pv_count"":1,""official_youtube_total_views"":345,""official_youtube_pvs"":[{""video_id"":""bOmuhXTI9QY"",""views"":345,""author"":""朽_公式"",""url"":""https://youtu.be/bOmuhXTI9QY""}],""highest_individual_official_pv_views"":345,""qualification_threshold_views"":null,""qualification_method"":""official_original_youtube_pv"",""selection"":""highest individual official Original YouTube PV view count"",""producer_artists"":[""朽""],""voice_synth_vocalists"":[""鏡音レン"",""鏡音リン""],""voice_synth_types"":{""鏡音レン"":""vocaloid"",""鏡音リン"":""vocaloid""},""all_vocadb_artist_credits"":[{""name"":""朽"",""artist_type"":""Producer"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":71609},{""name"":""鏡音レン"",""artist_type"":""Vocaloid"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":15},{""name"":""鏡音リン"",""artist_type"":""Vocaloid"",""roles"":[""default""],""is_support"":true,""vocadb_artist_id"":14}]}"
249460,終の詩-ツイノシ-,ゆうじP,"[""初音ミク Append (Dark)"",""志和-siwa-"",""ゆうとP""]",,2014-10-31T00:00:00Z,2014,[],"[""und""]",,,,,,,youtube_views,345.0,views,,,345,,,,,https://www.youtube.com/watch?v=S3RdQlpiAgg,2026-07-27,VocaDB SongType=Original and PVType=Original identify the original voice-synth song and authorized upload. The metric is the official API view count of its most-viewed enabled Original YouTube PV; PV counts are retained separately and are never summed.,"{""vocadb_id"":208080,""vocadb_url"":""https://vocadb.net/S/208080"",""vocadb_song_type"":""Original"",""vocadb_status"":""Finished"",""vocadb_rating_score"":0,""youtube_video_id"":""S3RdQlpiAgg"",""youtube_pv_type"":""Original"",""youtube_pv_service"":""Youtube"",""youtube_pv_author"":""ゆうじ"",""official_youtube_pv_count"":1,""official_youtube_resolved_pv_count"":1,""official_youtube_total_views"":345,""official_youtube_pvs"":[{""video_id"":""S3RdQlpiAgg"",""views"":345,""author"":""ゆうじ"",""url"":""https://youtu.be/S3RdQlpiAgg""}],""highest_individual_official_pv_views"":345,""qualification_threshold_views"":null,""qualification_method"":""official_original_youtube_pv"",""selection"":""highest individual official Original YouTube PV view count"",""producer_artists"":[""ゆうじP"",""志和-siwa-"",""ゆうとP""],""voice_synth_vocalists"":[""初音ミク Append (Dark)""],""voice_synth_types"":{""初音ミク Append (Dark)"":""vocaloid""},""all_vocadb_artist_credits"":[{""name"":""ゆうじP"",""artist_type"":""Producer"",""roles"":[""arranger"",""composer""],""is_support"":false,""vocadb_artist_id"":68374},{""name"":""初音ミク Append (Dark)"",""artist_type"":""Vocaloid"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":75},{""name"":""志和-siwa-"",""artist_type"":""Producer"",""roles"":[""arranger""],""is_support"":false,""vocadb_artist_id"":9441},{""name"":""JA4"",""artist_type"":""OtherIndividual"",""roles"":[""instrumentalist""],""is_support"":false,""vocadb_artist_id"":68482},{""name"":""ゆうとP"",""artist_type"":""Producer"",""roles"":[""arranger""],""is_support"":false,""vocadb_artist_id"":9443},{""name"":""otoya studio"",""artist_type"":""OtherIndividual"",""roles"":[""mastering"",""mixer""],""is_support"":false,""vocadb_artist_id"":26986},{""name"":""chacomaru"",""artist_type"":""Animator"",""roles"":[""animator""],""is_support"":false,""vocadb_artist_id"":23957},{""name"":""椎名優"",""artist_type"":null,""roles"":[""lyricist""],""is_support"":false,""vocadb_artist_id"":null},{""name"":""Philip Linden"",""artist_type"":null,""roles"":[""instrumentalist""],""is_support"":false,""vocadb_artist_id"":null},{""name"":""らい"",""artist_type"":null,""roles"":[""illustrator""],""is_support"":false,""vocadb_artist_id"":null}]}"
249461,ねぇ、きっとドール。,綾太,"[""初音ミク""]",,2022-06-10T00:00:00Z,2022,[],"[""und""]",,,,,,,youtube_views,345.0,views,,,345,,,,,https://www.youtube.com/watch?v=6E1aSZ1Jr1Q,2026-07-27,VocaDB SongType=Original and PVType=Original identify the original voice-synth song and authorized upload. The metric is the official API view count of its most-viewed enabled Original YouTube PV; PV counts are retained separately and are never summed.,"{""vocadb_id"":554639,""vocadb_url"":""https://vocadb.net/S/554639"",""vocadb_song_type"":""Original"",""vocadb_status"":""Finished"",""vocadb_rating_score"":0,""youtube_video_id"":""6E1aSZ1Jr1Q"",""youtube_pv_type"":""Original"",""youtube_pv_service"":""Youtube"",""youtube_pv_author"":""綾太channel"",""official_youtube_pv_count"":1,""official_youtube_resolved_pv_count"":1,""official_youtube_total_views"":345,""official_youtube_pvs"":[{""video_id"":""6E1aSZ1Jr1Q"",""views"":345,""author"":""綾太channel"",""url"":""https://youtu.be/6E1aSZ1Jr1Q""}],""highest_individual_official_pv_views"":345,""qualification_threshold_views"":null,""qualification_method"":""official_original_youtube_pv"",""selection"":""highest individual official Original YouTube PV view count"",""producer_artists"":[""綾太""],""voice_synth_vocalists"":[""初音ミク""],""voice_synth_types"":{""初音ミク"":""vocaloid""},""all_vocadb_artist_credits"":[{""name"":""初音ミク"",""artist_type"":""Vocaloid"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":1},{""name"":""綾太"",""artist_type"":""Producer"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":128762},{""name"":""ガシャ・ドクラク"",""artist_type"":""Animator"",""roles"":[""default""],""is_support"":false,""vocadb_artist_id"":128763},{""name"":""yukiya"",""artist_type"":""Instrumentalist"",""roles"":[""instrumentalist""],""is_support"":false,""vocadb_artist_id"":128764}]}"
