rank,title,main_artist,featured_artists,album,release_date,release_year,genres,languages,composer,anime_title,anime_popularity,screen_work,vtuber,is_original,metric_name,metric_value,metric_unit,listen_count,listen_source,view_count,overall_popularity_score,spotify_track_id,musicbrainz_recording_mbid,isrc,source_url,retrieved_at,source_notes,extra
1427,Dino Dreams (film version),Danny Elfman,[],Danny Elfman & Tim Burton 25th Anniversary Music Box,,,"[""children's music""]","[""und""]",,,,,,,listenbrainz_tag_popularity_percent,89.45623342175067,score_0_100,,,,31.30968169761273,,b49f4f28-cf1c-4454-9c58-1de844a10a50,,https://musicbrainz.org/recording/b49f4f28-cf1c-4454-9c58-1de844a10a50,2026-09-12,"MusicBrainz tag membership and hydrated recording metadata; ListenBrainz popularity score, not listens.","{""culture_category"":""children_childhood"",""source_tag"":""children's music"",""listenbrainz_source_scope"":""recording"",""source_popularity_band"":[85,90]}"
1428,La Chanson de l’ortie,Anne Sylvestre,[],Fabulettes,,,"[""children's music""]","[""und""]",,,,,,,listenbrainz_tag_popularity_percent,89.45623342175067,score_0_100,,,,31.30968169761273,,bedd6279-2ddf-45bf-971e-39aea0c50bb3,,https://musicbrainz.org/recording/bedd6279-2ddf-45bf-971e-39aea0c50bb3,2026-09-12,"MusicBrainz tag membership and hydrated recording metadata; ListenBrainz popularity score, not listens.","{""culture_category"":""children_childhood"",""source_tag"":""children's music"",""listenbrainz_source_scope"":""recording"",""source_popularity_band"":[85,90]}"
1429,My Name Is James,Paul Terry,[],James y el melocotón gigante: Banda sonora original y en español,,,"[""children's music""]","[""und""]",,,,,,,listenbrainz_tag_popularity_percent,89.38992042440319,score_0_100,,,,31.28647214854111,,526e9613-b11e-4784-9837-2f7c33527270,,https://musicbrainz.org/recording/526e9613-b11e-4784-9837-2f7c33527270,2026-09-12,"MusicBrainz tag membership and hydrated recording metadata; ListenBrainz popularity score, not listens.","{""culture_category"":""children_childhood"",""source_tag"":""children's music"",""listenbrainz_source_scope"":""recording"",""source_popularity_band"":[90,95]}"
1430,Frodo's Lament for Gandalf,The Tolkien Ensemble & Christopher Lee,[],A Night in Rivendell,,,"[""children's music""]","[""und""]",,,,,,,listenbrainz_tag_popularity_percent,89.38992042440319,score_0_100,,,,31.28647214854111,,fb5e332c-ec1a-4a8b-8fb5-2e61044b5969,,https://musicbrainz.org/recording/fb5e332c-ec1a-4a8b-8fb5-2e61044b5969,2026-09-12,"MusicBrainz tag membership and hydrated recording metadata; ListenBrainz popularity score, not listens.","{""culture_category"":""children_childhood"",""source_tag"":""children's music"",""listenbrainz_source_scope"":""recording"",""source_popularity_band"":[85,90]}"
1431,Let Me Remember You Smiling,The Banana Splits,[],We're the Banana Splits,,,"[""children's music""]","[""und""]",,,,,,,listenbrainz_tag_popularity_percent,89.38992042440319,score_0_100,,,,31.28647214854111,,4930b932-c128-45a2-9d15-11eff2a6ef3c,,https://musicbrainz.org/recording/4930b932-c128-45a2-9d15-11eff2a6ef3c,2026-09-12,"MusicBrainz tag membership and hydrated recording metadata; ListenBrainz popularity score, not listens.","{""culture_category"":""children_childhood"",""source_tag"":""children's music"",""listenbrainz_source_scope"":""recording"",""source_popularity_band"":[85,90]}"
1432,3x2,María Isabel,[],Número 2,,,"[""children's music""]","[""und""]",,,,,,,listenbrainz_tag_popularity_percent,89.3236074270557,score_0_100,,,,31.263262599469495,,e52c9126-2423-45eb-8276-1fc8a9943165,,https://musicbrainz.org/recording/e52c9126-2423-45eb-8276-1fc8a9943165,2026-09-12,"MusicBrainz tag membership and hydrated recording metadata; ListenBrainz popularity score, not listens.","{""culture_category"":""children_childhood"",""source_tag"":""children's music"",""listenbrainz_source_scope"":""recording"",""source_popularity_band"":[85,90]}"
1433,My sweet little darling,"Sharon Krebs, Harald Krebs",[],Lullabies for Rory,,,"[""lullaby""]","[""und""]",,,,,,,listenbrainz_tag_popularity_percent,89.28571428571429,score_0_100,,,,31.25,,80239ff6-325f-4d0b-ae50-5116ef0257d9,,https://musicbrainz.org/recording/80239ff6-325f-4d0b-ae50-5116ef0257d9,2026-09-12,"MusicBrainz tag membership and hydrated recording metadata; ListenBrainz popularity score, not listens.","{""culture_category"":""children_childhood"",""source_tag"":""lullaby"",""listenbrainz_source_scope"":""release-group"",""source_popularity_band"":[95,100]}"
1434,Battle Transition,Danny Elfman,[],Mars Attacks!,,,"[""children's music""]","[""und""]",,,,,,,listenbrainz_tag_popularity_percent,89.25729442970822,score_0_100,,,,31.240053050397876,,5ba75e96-37c5-4730-8da6-2b80f2591b80,,https://musicbrainz.org/recording/5ba75e96-37c5-4730-8da6-2b80f2591b80,2026-09-12,"MusicBrainz tag membership and hydrated recording metadata; ListenBrainz popularity score, not listens.","{""culture_category"":""children_childhood"",""source_tag"":""children's music"",""listenbrainz_source_scope"":""recording"",""source_popularity_band"":[85,90]}"
1435,Ich schreibe in mein Tagebuch,Gerhard Schöne,[],Kinder-Lieder-Galerie,,,"[""children""]","[""und""]",,,,,,,listenbrainz_tag_popularity_percent,89.22651933701657,score_0_100,,,,31.229281767955797,,84c13b5e-ece7-4ae6-8533-489834c8fd66,,https://musicbrainz.org/recording/84c13b5e-ece7-4ae6-8533-489834c8fd66,2026-09-12,"MusicBrainz tag membership and hydrated recording metadata; ListenBrainz popularity score, not listens.","{""culture_category"":""children_childhood"",""source_tag"":""children"",""listenbrainz_source_scope"":""release-group"",""source_popularity_band"":[90,95]}"
1436,"Auf der Mauer, auf der Lauer",Die Froschkönige Jockgrim,[],Das Liederbuch,,,"[""children""]","[""und""]",,,,,,,listenbrainz_tag_popularity_percent,89.22651933701657,score_0_100,,,,31.229281767955797,,bdfdec8f-357b-49da-af9e-aa70b0ff8595,,https://musicbrainz.org/recording/bdfdec8f-357b-49da-af9e-aa70b0ff8595,2026-09-12,"MusicBrainz tag membership and hydrated recording metadata; ListenBrainz popularity score, not listens.","{""culture_category"":""children_childhood"",""source_tag"":""children"",""listenbrainz_source_scope"":""release-group"",""source_popularity_band"":[85,90]}"
1437,Wer will fleißige Handwerker sehen,Die Froschkönige Jockgrim,[],Das Liederbuch,,,"[""children""]","[""und""]",,,,,,,listenbrainz_tag_popularity_percent,89.22651933701657,score_0_100,,,,31.229281767955797,,f09fed2d-00da-413e-9390-1d28801a603c,,https://musicbrainz.org/recording/f09fed2d-00da-413e-9390-1d28801a603c,2026-09-12,"MusicBrainz tag membership and hydrated recording metadata; ListenBrainz popularity score, not listens.","{""culture_category"":""children_childhood"",""source_tag"":""children"",""listenbrainz_source_scope"":""release-group"",""source_popularity_band"":[85,90]}"
1438,Lining Track,John Denver,[],All Aboard!,,,"[""children's music""]","[""und""]",,,,,,,listenbrainz_tag_popularity_percent,89.19098143236074,score_0_100,,,,31.21684350132626,,dbb7bd82-b94e-492e-b27d-569b39761867,,https://musicbrainz.org/recording/dbb7bd82-b94e-492e-b27d-569b39761867,2026-09-12,"MusicBrainz tag membership and hydrated recording metadata; ListenBrainz popularity score, not listens.","{""culture_category"":""children_childhood"",""source_tag"":""children's music"",""listenbrainz_source_scope"":""recording"",""source_popularity_band"":[85,90]}"
1439,Mah na' mah na' (Album Version),Piero Umiliani,[],Mah Nà Mah Nà (The Original Mixes EP),,,"[""children's music""]","[""und""]",,,,,,,listenbrainz_tag_popularity_percent,89.19098143236074,score_0_100,,,,31.21684350132626,,a6b06421-c8ff-423b-a361-3aff166e749f,,https://musicbrainz.org/recording/a6b06421-c8ff-423b-a361-3aff166e749f,2026-09-12,"MusicBrainz tag membership and hydrated recording metadata; ListenBrainz popularity score, not listens.","{""culture_category"":""children_childhood"",""source_tag"":""children's music"",""listenbrainz_source_scope"":""recording"",""source_popularity_band"":[85,90]}"
1440,Why Did I Have to Have a Sister?,Charlotte Diamond,[],10 Carrot Diamond,,,"[""children's music""]","[""und""]",,,,,,,listenbrainz_tag_popularity_percent,89.12466843501326,score_0_100,,,,31.19363395225464,,ea956bbe-962d-4b18-b943-1f3431f24f52,,https://musicbrainz.org/recording/ea956bbe-962d-4b18-b943-1f3431f24f52,2026-09-12,"MusicBrainz tag membership and hydrated recording metadata; ListenBrainz popularity score, not listens.","{""culture_category"":""children_childhood"",""source_tag"":""children's music"",""listenbrainz_source_scope"":""recording"",""source_popularity_band"":[90,95]}"
1441,Closing,Jack Wagner,[],A Musical History of Disneyland – 50th Anniversary,,,"[""children's music""]","[""und""]",,,,,,,listenbrainz_tag_popularity_percent,89.12466843501326,score_0_100,,,,31.19363395225464,,0bcf502a-f0cf-4dfa-a32b-9d0bcf254932,,https://musicbrainz.org/recording/0bcf502a-f0cf-4dfa-a32b-9d0bcf254932,2026-09-12,"MusicBrainz tag membership and hydrated recording metadata; ListenBrainz popularity score, not listens.","{""culture_category"":""children_childhood"",""source_tag"":""children's music"",""listenbrainz_source_scope"":""recording"",""source_popularity_band"":[85,90]}"
1442,Final Address,Danny Elfman,[],Mars Attacks!,,,"[""children's music""]","[""und""]",,,,,,,listenbrainz_tag_popularity_percent,89.12466843501326,score_0_100,,,,31.19363395225464,,ee9b5794-4ef7-45f2-bb01-5a0719d8c7fe,,https://musicbrainz.org/recording/ee9b5794-4ef7-45f2-bb01-5a0719d8c7fe,2026-09-12,"MusicBrainz tag membership and hydrated recording metadata; ListenBrainz popularity score, not listens.","{""culture_category"":""children_childhood"",""source_tag"":""children's music"",""listenbrainz_source_scope"":""recording"",""source_popularity_band"":[85,90]}"
1443,Golden Slumbers,Jackson Browne & Jennifer Warnes,[],For Our Children,,,"[""children's music""]","[""und""]",,,,,,,listenbrainz_tag_popularity_percent,89.12466843501326,score_0_100,,,,31.19363395225464,,2d36af49-8590-46de-99c8-3f4850f50b95,,https://musicbrainz.org/recording/2d36af49-8590-46de-99c8-3f4850f50b95,2026-09-12,"MusicBrainz tag membership and hydrated recording metadata; ListenBrainz popularity score, not listens.","{""culture_category"":""children_childhood"",""source_tag"":""children's music"",""listenbrainz_source_scope"":""recording"",""source_popularity_band"":[85,90]}"
1444,Ultra Violet and Infra Red,Tom Glazer & Dottie Evans,[],Energy & Motion Songs,,,"[""children's music""]","[""und""]",,,,,,,listenbrainz_tag_popularity_percent,89.12466843501326,score_0_100,,,,31.19363395225464,,8ac151d0-6ef1-4c16-b861-1554c4234350,,https://musicbrainz.org/recording/8ac151d0-6ef1-4c16-b861-1554c4234350,2026-09-12,"MusicBrainz tag membership and hydrated recording metadata; ListenBrainz popularity score, not listens.","{""culture_category"":""children_childhood"",""source_tag"":""children's music"",""listenbrainz_source_scope"":""recording"",""source_popularity_band"":[85,90]}"
1445,brace yourself,bunrage,[],brace yourself,,,"[""children's music""]","[""und""]",,,,,,,listenbrainz_tag_popularity_percent,89.08554572271386,score_0_100,,,,31.17994100294985,,ec69947a-7572-4c1f-b840-e939c5b772eb,,https://musicbrainz.org/recording/ec69947a-7572-4c1f-b840-e939c5b772eb,2026-09-12,"MusicBrainz tag membership and hydrated recording metadata; ListenBrainz popularity score, not listens.","{""culture_category"":""children_childhood"",""source_tag"":""children's music"",""listenbrainz_source_scope"":""release-group"",""source_popularity_band"":[85,90]}"
1446,"Sureau, sureau",Anne Sylvestre,[],Fabulettes,,,"[""children's music""]","[""und""]",,,,,,,listenbrainz_tag_popularity_percent,89.05835543766578,score_0_100,,,,31.17042440318302,,dbb29e6a-a614-4951-8266-53bbb71f59d0,,https://musicbrainz.org/recording/dbb29e6a-a614-4951-8266-53bbb71f59d0,2026-09-12,"MusicBrainz tag membership and hydrated recording metadata; ListenBrainz popularity score, not listens.","{""culture_category"":""children_childhood"",""source_tag"":""children's music"",""listenbrainz_source_scope"":""recording"",""source_popularity_band"":[85,90]}"
1447,Le Beau Pays,Gabriel Yared,[],Azur et Asmar,,,"[""children's music""]","[""und""]",,,,,,,listenbrainz_tag_popularity_percent,88.9920424403183,score_0_100,,,,31.147214854111404,,462a18be-84cf-4dfb-861c-26a3a35dc65b,,https://musicbrainz.org/recording/462a18be-84cf-4dfb-861c-26a3a35dc65b,2026-09-12,"MusicBrainz tag membership and hydrated recording metadata; ListenBrainz popularity score, not listens.","{""culture_category"":""children_childhood"",""source_tag"":""children's music"",""listenbrainz_source_scope"":""recording"",""source_popularity_band"":[85,90]}"
1448,Travel Music 3 (Bike Ride),Danny Elfman,[],Danny Elfman & Tim Burton 25th Anniversary Music Box,,,"[""children's music""]","[""und""]",,,,,,,listenbrainz_tag_popularity_percent,88.9920424403183,score_0_100,,,,31.147214854111404,,45a29259-b875-4c62-a971-f327cb4b9b55,,https://musicbrainz.org/recording/45a29259-b875-4c62-a971-f327cb4b9b55,2026-09-12,"MusicBrainz tag membership and hydrated recording metadata; ListenBrainz popularity score, not listens.","{""culture_category"":""children_childhood"",""source_tag"":""children's music"",""listenbrainz_source_scope"":""recording"",""source_popularity_band"":[85,90]}"
1449,Ho! Tom Bombadil (I),The Tolkien Ensemble & Christopher Lee,[],At Dawn in Rivendell,,,"[""children's music""]","[""und""]",,,,,,,listenbrainz_tag_popularity_percent,88.92572944297082,score_0_100,,,,31.124005305039784,,76ae2f3a-3a02-4867-ba1c-ba1a4ab4f51a,,https://musicbrainz.org/recording/76ae2f3a-3a02-4867-ba1c-ba1a4ab4f51a,2026-09-12,"MusicBrainz tag membership and hydrated recording metadata; ListenBrainz popularity score, not listens.","{""culture_category"":""children_childhood"",""source_tag"":""children's music"",""listenbrainz_source_scope"":""recording"",""source_popularity_band"":[85,90]}"
1450,So fröhlich,Herman van Veen,[],"Alfred Jodocus Kwak, 1. Teil: Guten Morgen",,,"[""children's music""]","[""und""]",,,,,,,listenbrainz_tag_popularity_percent,88.92572944297082,score_0_100,,,,31.124005305039784,,9dc0b293-1fb8-47c8-b818-8b5560d88e8e,,https://musicbrainz.org/recording/9dc0b293-1fb8-47c8-b818-8b5560d88e8e,2026-09-12,"MusicBrainz tag membership and hydrated recording metadata; ListenBrainz popularity score, not listens.","{""culture_category"":""children_childhood"",""source_tag"":""children's music"",""listenbrainz_source_scope"":""recording"",""source_popularity_band"":[85,90]}"
1451,Here Comes Peter Cottontail,Murv Shiner,[],Country Memories,,,"[""children""]","[""und""]",,,,,,,listenbrainz_tag_popularity_percent,88.88888888888889,score_0_100,,,,31.111111111111107,,78f72963-9da2-40c0-9b98-0baee8765c55,,https://musicbrainz.org/recording/78f72963-9da2-40c0-9b98-0baee8765c55,2026-09-12,"MusicBrainz tag membership and hydrated recording metadata; ListenBrainz popularity score, not listens.","{""culture_category"":""children_childhood"",""source_tag"":""children"",""listenbrainz_source_scope"":""recording"",""source_popularity_band"":[85,90]}"
1452,Tom Bombadil's Song (I),The Tolkien Ensemble & Christopher Lee,[],An Evening in Rivendell,,,"[""children's music""]","[""und""]",,,,,,,listenbrainz_tag_popularity_percent,88.85941644562334,score_0_100,,,,31.100795755968168,,d29ae7a1-4788-413c-a1e7-232baefeff7f,,https://musicbrainz.org/recording/d29ae7a1-4788-413c-a1e7-232baefeff7f,2026-09-12,"MusicBrainz tag membership and hydrated recording metadata; ListenBrainz popularity score, not listens.","{""culture_category"":""children_childhood"",""source_tag"":""children's music"",""listenbrainz_source_scope"":""recording"",""source_popularity_band"":[85,90]}"
1453,Harlot's Hangout,Danny Elfman,[],Danny Elfman & Tim Burton 25th Anniversary Music Box,,,"[""children's music""]","[""und""]",,,,,,,listenbrainz_tag_popularity_percent,88.85941644562334,score_0_100,,,,31.100795755968168,,9152252f-5035-4bdd-a4bf-ef4b28916f83,,https://musicbrainz.org/recording/9152252f-5035-4bdd-a4bf-ef4b28916f83,2026-09-12,"MusicBrainz tag membership and hydrated recording metadata; ListenBrainz popularity score, not listens.","{""culture_category"":""children_childhood"",""source_tag"":""children's music"",""listenbrainz_source_scope"":""recording"",""source_popularity_band"":[85,90]}"
1454,Last Train Done Gone Down,John Denver,[],All Aboard!,,,"[""children's music""]","[""und""]",,,,,,,listenbrainz_tag_popularity_percent,88.85941644562334,score_0_100,,,,31.100795755968168,,61566e6f-0962-40a3-a653-cd8c8059b907,,https://musicbrainz.org/recording/61566e6f-0962-40a3-a653-cd8c8059b907,2026-09-12,"MusicBrainz tag membership and hydrated recording metadata; ListenBrainz popularity score, not listens.","{""culture_category"":""children_childhood"",""source_tag"":""children's music"",""listenbrainz_source_scope"":""recording"",""source_popularity_band"":[85,90]}"
1455,Song of Beren and Lúthien,The Tolkien Ensemble & Christopher Lee,[],An Evening in Rivendell,,,"[""children's music""]","[""und""]",,,,,,,listenbrainz_tag_popularity_percent,88.85941644562334,score_0_100,,,,31.100795755968168,,4cd1f5f2-9f46-4dd8-8c10-0fc84be2380d,,https://musicbrainz.org/recording/4cd1f5f2-9f46-4dd8-8c10-0fc84be2380d,2026-09-12,"MusicBrainz tag membership and hydrated recording metadata; ListenBrainz popularity score, not listens.","{""culture_category"":""children_childhood"",""source_tag"":""children's music"",""listenbrainz_source_scope"":""recording"",""source_popularity_band"":[85,90]}"
1456,Main Title (worktape),Danny Elfman,[],Danny Elfman & Tim Burton 25th Anniversary Music Box,,,"[""children's music""]","[""und""]",,,,,,,listenbrainz_tag_popularity_percent,88.79310344827587,score_0_100,,,,31.07758620689655,,cef905a7-85f9-4220-b482-16a3f9fe1742,,https://musicbrainz.org/recording/cef905a7-85f9-4220-b482-16a3f9fe1742,2026-09-12,"MusicBrainz tag membership and hydrated recording metadata; ListenBrainz popularity score, not listens.","{""culture_category"":""children_childhood"",""source_tag"":""children's music"",""listenbrainz_source_scope"":""recording"",""source_popularity_band"":[85,90]}"
1457,The Witch,Danny Elfman,[],Danny Elfman & Tim Burton 25th Anniversary Music Box,,,"[""children's music""]","[""und""]",,,,,,,listenbrainz_tag_popularity_percent,88.79310344827587,score_0_100,,,,31.07758620689655,,fc12d32e-0432-4b07-8e12-f85884dea57f,,https://musicbrainz.org/recording/fc12d32e-0432-4b07-8e12-f85884dea57f,2026-09-12,"MusicBrainz tag membership and hydrated recording metadata; ListenBrainz popularity score, not listens.","{""culture_category"":""children_childhood"",""source_tag"":""children's music"",""listenbrainz_source_scope"":""recording"",""source_popularity_band"":[85,90]}"
1458,But I Like You,Bert & Ernie,[],Bert and Ernie's Greatest Hits,,,"[""children's music""]","[""und""]",,,,,,,listenbrainz_tag_popularity_percent,88.79310344827587,score_0_100,,,,31.07758620689655,,be75a794-ef42-4fbe-bb99-b9cfac5c8036,,https://musicbrainz.org/recording/be75a794-ef42-4fbe-bb99-b9cfac5c8036,2026-09-12,"MusicBrainz tag membership and hydrated recording metadata; ListenBrainz popularity score, not listens.","{""culture_category"":""children_childhood"",""source_tag"":""children's music"",""listenbrainz_source_scope"":""recording"",""source_popularity_band"":[85,90]}"
1459,Travel Music 2,Danny Elfman,[],Danny Elfman & Tim Burton 25th Anniversary Music Box,,,"[""children's music""]","[""und""]",,,,,,,listenbrainz_tag_popularity_percent,88.72679045092838,score_0_100,,,,31.05437665782493,,01f38ea6-51d6-42d4-ab64-cfecd2a7db63,,https://musicbrainz.org/recording/01f38ea6-51d6-42d4-ab64-cfecd2a7db63,2026-09-12,"MusicBrainz tag membership and hydrated recording metadata; ListenBrainz popularity score, not listens.","{""culture_category"":""children_childhood"",""source_tag"":""children's music"",""listenbrainz_source_scope"":""recording"",""source_popularity_band"":[85,90]}"
1460,I’m Five,Robin,[],The Muppet Show 2,,,"[""children's music""]","[""und""]",,,,,,,listenbrainz_tag_popularity_percent,88.6604774535809,score_0_100,,,,31.031167108753312,,1f15a309-5caf-4fdd-8054-ae306bd85c64,,https://musicbrainz.org/recording/1f15a309-5caf-4fdd-8054-ae306bd85c64,2026-09-12,"MusicBrainz tag membership and hydrated recording metadata; ListenBrainz popularity score, not listens.","{""culture_category"":""children_childhood"",""source_tag"":""children's music"",""listenbrainz_source_scope"":""recording"",""source_popularity_band"":[85,90]}"
1461,Last Hobo,John Denver,[],All Aboard!,,,"[""children's music""]","[""und""]",,,,,,,listenbrainz_tag_popularity_percent,88.6604774535809,score_0_100,,,,31.031167108753312,,fa75cc89-834b-4d20-84ee-f06d437a52df,,https://musicbrainz.org/recording/fa75cc89-834b-4d20-84ee-f06d437a52df,2026-09-12,"MusicBrainz tag membership and hydrated recording metadata; ListenBrainz popularity score, not listens.","{""culture_category"":""children_childhood"",""source_tag"":""children's music"",""listenbrainz_source_scope"":""recording"",""source_popularity_band"":[85,90]}"
1462,The Big Launch,Danny Elfman,[],Mars Attacks!,,,"[""children's music""]","[""und""]",,,,,,,listenbrainz_tag_popularity_percent,88.6604774535809,score_0_100,,,,31.031167108753312,,36c6c9b0-21fb-4f39-9437-73a4c54bc47d,,https://musicbrainz.org/recording/36c6c9b0-21fb-4f39-9437-73a4c54bc47d,2026-09-12,"MusicBrainz tag membership and hydrated recording metadata; ListenBrainz popularity score, not listens.","{""culture_category"":""children_childhood"",""source_tag"":""children's music"",""listenbrainz_source_scope"":""recording"",""source_popularity_band"":[85,90]}"
1463,Mama's Kitchen,Raffi,[],Evergreen Everblue,,,"[""children's music""]","[""und""]",,,,,,,listenbrainz_tag_popularity_percent,88.59416445623343,score_0_100,,,,31.0079575596817,,5be5101c-d8b3-4a5d-a0fe-9aa619c9ed46,,https://musicbrainz.org/recording/5be5101c-d8b3-4a5d-a0fe-9aa619c9ed46,2026-09-12,"MusicBrainz tag membership and hydrated recording metadata; ListenBrainz popularity score, not listens.","{""culture_category"":""children_childhood"",""source_tag"":""children's music"",""listenbrainz_source_scope"":""recording"",""source_popularity_band"":[90,95]}"
1464,Jingle Bells,Fats Domino,[],Christmas Is a Special Day,,,"[""children's music""]","[""und""]",,,,,,,listenbrainz_tag_popularity_percent,88.59416445623343,score_0_100,,,,31.0079575596817,,38c5bc2d-88c0-44d5-ac13-1f83e9ee1195,,https://musicbrainz.org/recording/38c5bc2d-88c0-44d5-ac13-1f83e9ee1195,2026-09-12,"MusicBrainz tag membership and hydrated recording metadata; ListenBrainz popularity score, not listens.","{""culture_category"":""children_childhood"",""source_tag"":""children's music"",""listenbrainz_source_scope"":""recording"",""source_popularity_band"":[85,90]}"
1465,Bilbo's Song,The Tolkien Ensemble & Christopher Lee,[],The Lord of the Rings: The Complete Songs & Poems,,,"[""children's music""]","[""und""]",,,,,,,listenbrainz_tag_popularity_percent,88.52785145888595,score_0_100,,,,30.98474801061008,,52fe5ed4-9ca5-46ca-bb02-6e0b593929a0,,https://musicbrainz.org/recording/52fe5ed4-9ca5-46ca-bb02-6e0b593929a0,2026-09-12,"MusicBrainz tag membership and hydrated recording metadata; ListenBrainz popularity score, not listens.","{""culture_category"":""children_childhood"",""source_tag"":""children's music"",""listenbrainz_source_scope"":""recording"",""source_popularity_band"":[85,90]}"
1466,Le Baiser,Alan Menken,[],Aladdin,,,"[""children's music""]","[""und""]",,,,,,,listenbrainz_tag_popularity_percent,88.52785145888595,score_0_100,,,,30.98474801061008,,a4bd214b-14bf-4de3-bda5-165767a31060,,https://musicbrainz.org/recording/a4bd214b-14bf-4de3-bda5-165767a31060,2026-09-12,"MusicBrainz tag membership and hydrated recording metadata; ListenBrainz popularity score, not listens.","{""culture_category"":""children_childhood"",""source_tag"":""children's music"",""listenbrainz_source_scope"":""recording"",""source_popularity_band"":[85,90]}"
1467,Massacre 1913,Woody Guthrie,[],Original Folk: The Best of Woody Guthrie,,,"[""children's music""]","[""und""]",,,,,,,listenbrainz_tag_popularity_percent,88.49557522123894,score_0_100,,,,30.973451327433626,,7b635f66-7742-4264-9ff7-15f0df4152e3,,https://musicbrainz.org/recording/7b635f66-7742-4264-9ff7-15f0df4152e3,2026-09-12,"MusicBrainz tag membership and hydrated recording metadata; ListenBrainz popularity score, not listens.","{""culture_category"":""children_childhood"",""source_tag"":""children's music"",""listenbrainz_source_scope"":""release-group"",""source_popularity_band"":[85,90]}"
1468,First Fire Fight,Danny Elfman,[],Mars Attacks!,,,"[""children's music""]","[""und""]",,,,,,,listenbrainz_tag_popularity_percent,88.46153846153845,score_0_100,,,,30.961538461538456,,168353e0-932c-4468-9c19-d9e23464c959,,https://musicbrainz.org/recording/168353e0-932c-4468-9c19-d9e23464c959,2026-09-12,"MusicBrainz tag membership and hydrated recording metadata; ListenBrainz popularity score, not listens.","{""culture_category"":""children_childhood"",""source_tag"":""children's music"",""listenbrainz_source_scope"":""recording"",""source_popularity_band"":[85,90]}"
1469,Bayard and the White Queen,Danny Elfman,[],Alice in Wonderland,,,"[""children's music""]","[""und""]",,,,,,,listenbrainz_tag_popularity_percent,88.46153846153845,score_0_100,,,,30.961538461538456,,4341e625-e087-4141-9053-29aafd834e3e,,https://musicbrainz.org/recording/4341e625-e087-4141-9053-29aafd834e3e,2026-09-12,"MusicBrainz tag membership and hydrated recording metadata; ListenBrainz popularity score, not listens.","{""culture_category"":""children_childhood"",""source_tag"":""children's music"",""listenbrainz_source_scope"":""recording"",""source_popularity_band"":[85,90]}"
1470,"Hopp, hopp, hopp, Pferdchen, lauf Galopp!",Rheydter Kinderchor,[],Das Liederbuch,,,"[""children""]","[""und""]",,,,,,,listenbrainz_tag_popularity_percent,88.39779005524862,score_0_100,,,,30.939226519337016,,691a0fc6-290b-4945-b9c2-a84624a7ad15,,https://musicbrainz.org/recording/691a0fc6-290b-4945-b9c2-a84624a7ad15,2026-09-12,"MusicBrainz tag membership and hydrated recording metadata; ListenBrainz popularity score, not listens.","{""culture_category"":""children_childhood"",""source_tag"":""children"",""listenbrainz_source_scope"":""release-group"",""source_popularity_band"":[85,90]}"
1471,Leise rieselt der Schnee,Die Froschkönige Jockgrim,[],Das Liederbuch,,,"[""children""]","[""und""]",,,,,,,listenbrainz_tag_popularity_percent,88.39779005524862,score_0_100,,,,30.939226519337016,,9f378e19-4038-414b-86cd-bfd7f5946bd4,,https://musicbrainz.org/recording/9f378e19-4038-414b-86cd-bfd7f5946bd4,2026-09-12,"MusicBrainz tag membership and hydrated recording metadata; ListenBrainz popularity score, not listens.","{""culture_category"":""children_childhood"",""source_tag"":""children"",""listenbrainz_source_scope"":""release-group"",""source_popularity_band"":[85,90]}"
1472,"Eia popeia, was raschelt im Stroh",Rheydter Kinderchor,[],Das Liederbuch,,,"[""children""]","[""und""]",,,,,,,listenbrainz_tag_popularity_percent,88.39779005524862,score_0_100,,,,30.939226519337016,,211b476c-f6fc-4754-96a8-8b9c626ec85a,,https://musicbrainz.org/recording/211b476c-f6fc-4754-96a8-8b9c626ec85a,2026-09-12,"MusicBrainz tag membership and hydrated recording metadata; ListenBrainz popularity score, not listens.","{""culture_category"":""children_childhood"",""source_tag"":""children"",""listenbrainz_source_scope"":""release-group"",""source_popularity_band"":[85,90]}"
1473,The Door,Danny Elfman,[],Danny Elfman & Tim Burton 25th Anniversary Music Box,,,"[""children's music""]","[""und""]",,,,,,,listenbrainz_tag_popularity_percent,88.39522546419099,score_0_100,,,,30.938328912466844,,6ce4c4c6-c801-4f17-ab31-0ac7662c0801,,https://musicbrainz.org/recording/6ce4c4c6-c801-4f17-ab31-0ac7662c0801,2026-09-12,"MusicBrainz tag membership and hydrated recording metadata; ListenBrainz popularity score, not listens.","{""culture_category"":""children_childhood"",""source_tag"":""children's music"",""listenbrainz_source_scope"":""recording"",""source_popularity_band"":[85,90]}"
1474,10 Crunchy Carrots,Charlotte Diamond,[],10 Carrot Diamond,,,"[""children's music""]","[""und""]",,,,,,,listenbrainz_tag_popularity_percent,88.3289124668435,score_0_100,,,,30.915119363395224,,fd9c48a9-b7c6-4e61-8773-ccdae364b2bd,,https://musicbrainz.org/recording/fd9c48a9-b7c6-4e61-8773-ccdae364b2bd,2026-09-12,"MusicBrainz tag membership and hydrated recording metadata; ListenBrainz popularity score, not listens.","{""culture_category"":""children_childhood"",""source_tag"":""children's music"",""listenbrainz_source_scope"":""recording"",""source_popularity_band"":[90,95]}"
